SEXO;EDAD;P1;RECUVOTOG1;ESCIDEOL;NIVELESTENTREV;RELIGION;SITLAB;RELALAB;CNO11;INGRESHOG
1;42;;21;98;7;2;1;1;3;3
1;44;;1;3;7;5;1;1;3;4
1;70;;1;4;12;2;2;0;0;3
1;59;;1;2;11;1;1;2;1;1
2;57;;1;3;9;6;1;1;3;4
2;68;;1;4;6;5;2;0;0;4
1;76;;2;5;2;1;2;0;0;5
2;71;;2;7;4;1;3;0;0;4
2;58;;3;10;2;2;1;2;1;4
1;19;;3;10;4;1;4;0;0;5
2;52;;2;5;11;2;1;1;2;3
1;55;;2;7;5;2;1;1;4;4
1;60;;3;6;11;6;1;1;2;4
2;49;;3;7;7;2;1;1;3;4
2;35;;1;4;11;5;1;1;4;1
2;34;;21;2;12;6;1;1;2;1
2;31;;21;3;13;6;1;1;2;3
2;57;;1;3;11;6;1;1;2;1
1;47;;2;6;7;5;1;1;2;5
1;38;;1;4;4;2;1;1;8;5
1;30;;21;3;7;6;1;1;4;5
1;52;;2;5;7;6;1;1;8;2
1;48;;2;5;6;2;1;1;3;2
2;82;;2;7;4;1;2;0;0;5
2;78;;1;2;1;2;2;0;0;5
2;63;;21;3;6;6;4;0;0;4
1;55;;21;4;9;4;1;1;2;4
1;29;;1;3;13;4;1;1;2;2
2;60;;1;7;6;2;7;0;0;4
1;68;;21;1;11;6;2;0;0;3
1;48;;2;7;7;2;1;1;5;2
2;70;;2;8;11;2;2;0;0;1
1;41;;1;1;8;2;1;1;2;2
1;69;;1;1;4;2;8;0;0;5
2;57;;21;1;7;6;1;1;3;2
2;68;;21;2;9;5;2;0;0;4
1;55;;1;3;7;9;1;1;3;4
2;20;;1;4;6;4;6;0;0;2
2;26;;2;6;10;1;1;1;2;4
2;35;;21;3;13;4;1;1;2;2
2;53;;1;3;9;5;1;1;4;3
1;59;;1;6;7;2;1;1;3;3
2;67;;1;3;9;6;2;0;0;3
1;61;;2;7;8;2;1;3;99;1
1;37;;1;5;14;4;1;1;2;4
1;68;;1;3;5;2;2;0;0;3
1;19;;1;4;6;2;6;0;0;8
1;23;;21;6;7;2;1;1;3;1
2;39;;1;5;11;5;1;1;2;4
2;47;;2;5;11;1;1;1;2;3
1;30;;21;1;10;6;1;1;2;3
2;50;;21;1;5;4;4;0;0;4
1;75;;21;2;14;4;2;0;0;3
1;64;;2;4;7;5;2;0;0;2
1;33;;1;2;12;6;1;1;2;4
2;72;;2;5;6;1;2;0;0;4
1;35;;1;3;5;5;4;0;0;5
1;39;;1;5;12;6;1;1;2;1
1;58;;1;3;9;2;4;0;0;4
2;74;;1;4;4;2;2;0;0;5
1;64;;1;2;7;6;2;0;0;4
2;27;;1;3;10;6;1;1;1;2
1;39;;3;7;5;2;1;3;7;3
1;65;;21;1;9;6;2;0;0;2
2;70;;2;8;6;5;2;0;0;5
2;37;;2;5;8;2;1;1;4;3
2;57;;1;3;6;2;4;0;0;4
2;84;;2;10;2;2;2;0;0;6
1;69;;1;1;6;4;2;0;0;4
2;49;;1;3;9;5;1;1;4;5
1;46;;1;1;7;6;1;1;3;4
1;58;;2;6;6;2;2;0;0;5
1;49;;1;4;13;5;1;1;3;5
2;61;;1;2;4;5;2;0;0;5
2;35;;21;2;15;4;1;1;2;3
1;54;;3;3;5;6;1;3;7;3
2;36;;1;2;11;4;1;1;4;1
1;65;;1;3;6;4;2;0;0;4
1;60;;21;1;7;6;2;0;0;2
2;42;;2;7;7;1;1;1;3;3
2;28;;1;1;5;6;1;1;5;3
1;56;;3;10;8;4;1;1;3;2
2;39;;2;10;9;2;1;1;2;4
2;64;;1;5;4;2;2;0;0;6
1;65;;21;3;11;5;1;1;2;4
1;50;;2;4;11;2;1;3;2;3
2;50;;1;3;15;2;1;1;2;4
2;77;;1;1;4;2;3;0;0;5
2;54;;2;7;12;1;1;1;2;2
2;65;;1;3;11;6;2;0;0;2
2;39;;1;1;13;5;1;3;2;3
1;47;;1;4;6;4;1;1;2;3
2;70;;1;5;6;2;2;0;0;3
1;51;;1;4;5;6;1;1;7;5
1;28;;2;6;10;5;1;1;4;4
1;19;;2;7;6;1;6;0;0;1
1;34;;1;4;4;2;2;0;0;4
2;64;;2;10;3;1;7;0;0;5
2;51;;1;2;11;5;1;1;2;3
1;85;;1;1;2;2;2;0;0;5
2;60;;2;5;13;2;1;1;2;2
2;26;;1;1;13;6;6;0;0;2
2;80;;2;5;11;6;2;0;0;8
2;57;;1;1;5;2;7;0;0;4
1;45;;2;7;12;6;1;1;2;4
1;56;;2;6;14;6;1;1;2;1
2;57;;1;5;13;6;1;1;2;3
1;26;;21;2;11;6;1;1;2;4
2;61;;2;5;5;4;1;3;9;6
2;50;;1;5;13;6;1;1;2;1
1;60;;2;6;9;2;1;1;9;5
1;78;;2;5;6;2;2;0;0;5
1;44;;1;1;7;1;1;3;5;2
1;71;;1;2;9;4;2;0;0;1
1;41;;3;10;4;5;1;1;4;4
2;50;;3;4;11;2;1;1;3;3
1;47;;2;6;11;5;1;1;2;3
2;73;;2;7;4;1;7;0;0;4
2;66;;1;1;11;4;2;0;0;3
2;58;;2;7;11;1;1;1;2;4
1;66;;3;7;4;2;2;0;0;5
2;41;;21;3;9;2;1;1;2;3
2;54;;21;1;5;2;7;0;0;5
2;26;;1;4;7;5;1;1;4;4
1;69;;2;7;13;4;2;0;0;1
1;50;;2;6;11;2;1;1;3;4
2;20;;21;3;5;2;5;0;0;8
1;57;;1;1;6;6;1;3;5;6
1;79;;2;5;12;2;2;0;0;3
1;56;;1;3;7;2;1;1;7;5
1;69;;2;7;10;2;2;0;0;3
2;50;;2;5;9;2;1;2;1;3
1;32;;1;5;4;2;1;1;9;5
2;58;;2;7;6;1;1;1;3;1
2;62;;1;2;7;2;1;2;1;4
1;66;;3;8;6;2;2;0;0;2
2;35;;21;1;13;6;1;1;2;4
1;51;;3;2;4;2;1;1;3;2
2;53;;2;1;4;1;1;1;5;4
1;75;;21;3;11;4;2;0;0;5
1;36;;1;2;7;6;1;1;3;5
2;34;;21;2;6;6;1;1;9;3
2;68;;2;6;11;2;2;0;0;3
1;49;;2;7;6;2;1;2;1;1
1;36;;1;4;6;3;1;1;4;2
2;40;;1;2;6;4;1;1;5;3
1;66;;1;1;4;2;2;0;0;4
1;41;;3;10;7;1;1;1;5;5
1;76;;2;8;4;2;2;0;0;5
1;71;;1;2;4;2;2;0;0;6
2;24;;2;7;10;2;1;1;2;3
1;28;;2;10;5;2;1;1;7;5
1;34;;21;1;5;6;1;2;7;2
2;76;;2;10;2;2;2;0;0;6
1;47;;2;5;13;6;1;2;1;1
1;52;;2;7;11;6;1;3;2;1
2;71;;2;6;9;2;2;0;0;4
1;79;;2;8;6;2;2;0;0;4
2;60;;1;3;6;2;1;1;1;2
1;42;;1;4;10;1;1;1;2;3
2;30;;2;7;13;2;1;1;4;3
2;33;;2;8;10;2;1;1;2;3
2;58;;3;10;7;5;1;1;5;2
2;62;;1;4;4;5;1;1;4;4
2;39;;2;5;10;2;1;1;2;2
1;46;;3;10;6;1;1;2;1;4
1;42;;1;6;10;5;1;2;1;2
1;59;;21;3;6;4;2;0;0;5
2;68;;2;10;6;2;2;0;0;3
2;83;;1;1;6;4;2;0;0;4
1;61;;3;8;5;2;4;0;0;4
2;61;;2;3;6;4;1;1;5;3
2;39;;2;8;7;6;1;1;3;2
2;82;;2;5;6;2;2;0;0;5
1;62;;2;7;9;2;1;2;1;2
2;60;;1;1;4;2;3;0;0;6
1;46;;1;1;9;4;1;1;2;3
2;79;;1;1;11;4;3;0;0;4
2;21;;21;3;6;6;6;0;0;1
1;32;;2;6;13;5;1;1;2;1
1;40;;21;3;7;6;1;1;4;5
1;24;;2;8;6;2;1;3;5;1
1;34;;21;1;6;6;1;1;3;4
1;39;;1;2;13;6;1;1;2;4
1;21;;1;4;6;2;6;0;0;8
2;89;;1;1;4;2;7;0;0;6
2;48;;2;6;11;2;1;1;2;3
2;31;;1;3;15;6;1;1;2;5
2;67;;2;6;6;2;2;0;0;5
2;70;;21;3;9;4;2;0;0;5
1;55;;21;3;7;5;1;1;3;3
1;29;;1;3;6;6;1;1;1;5
2;30;;21;3;13;4;1;3;2;2
2;31;;2;10;10;6;1;1;3;5
1;38;;3;7;14;2;1;2;2;1
2;46;;3;5;4;3;7;0;0;2
2;36;;1;5;8;3;4;0;0;4
2;47;;2;5;7;2;1;1;3;5
1;28;;1;3;13;6;1;1;2;4
1;57;;21;3;4;3;1;1;5;4
2;63;;2;10;2;1;7;0;0;5
1;38;;3;7;13;2;1;1;2;4
1;51;;1;5;4;5;1;1;8;5
2;34;;1;5;10;6;1;1;5;4
1;49;;1;3;5;6;4;0;0;5
1;49;;21;1;7;6;4;0;0;6
2;37;;1;1;6;2;1;1;3;4
1;38;;2;6;13;5;1;3;3;1
1;44;;2;6;6;2;1;3;3;3
1;55;;1;3;7;6;1;1;3;5
1;67;;1;6;11;5;2;0;0;1
2;46;;1;1;7;6;1;1;8;5
1;65;;1;2;6;2;2;0;0;4
2;59;;2;7;11;2;1;1;3;2
1;44;;1;3;9;5;1;1;2;2
2;56;;2;8;9;2;1;1;2;1
2;49;;1;1;9;1;4;0;0;4
1;66;;21;1;11;6;2;0;0;3
2;45;;2;7;11;2;4;0;0;2
1;25;;3;8;13;2;1;1;2;1
2;24;;1;3;6;6;4;0;0;4
2;55;;21;1;11;6;1;1;2;2
1;30;;21;3;13;6;1;3;2;2
2;27;;1;4;6;2;1;5;9;6
2;42;;2;6;13;5;1;1;1;3
2;53;;2;6;9;2;4;0;0;5
1;53;;1;1;7;9;1;1;3;5
2;65;;1;5;7;1;1;1;1;2
2;79;;1;1;6;4;2;0;0;2
1;57;;1;4;6;1;1;1;99;3
2;48;;1;4;10;3;1;1;2;2
2;59;;1;5;11;4;4;0;0;5
2;65;;2;6;9;2;2;0;0;4
2;57;;2;7;13;2;1;1;2;4
2;21;;1;5;7;9;1;1;5;5
1;75;;2;10;4;6;2;0;0;5
1;37;;3;10;6;2;1;1;4;4
2;54;;1;1;4;1;1;1;5;4
2;30;;21;1;10;4;4;0;0;3
2;51;;2;7;11;2;1;3;2;3
1;72;;1;3;11;4;1;1;2;2
1;53;;2;8;7;2;1;3;3;5
1;40;;21;3;9;5;1;3;7;3
1;50;;2;7;4;2;2;0;0;3
2;68;;1;3;13;6;2;0;0;2
2;51;;3;7;13;2;1;3;1;1
1;31;;1;5;13;4;1;1;2;3
2;31;;1;2;10;2;1;1;2;3
1;58;;1;7;11;4;1;1;2;4
2;81;;2;10;6;1;2;0;0;5
1;53;;2;7;2;2;4;0;0;6
1;39;;2;7;11;5;1;1;5;2
1;19;;21;1;6;5;6;0;0;6
1;78;;1;1;0;2;2;0;0;5
2;70;;2;10;5;1;7;0;0;6
1;67;;21;2;11;9;2;0;0;1
2;72;;1;8;9;2;2;0;0;2
2;43;;2;7;10;2;1;3;2;1
2;33;;21;3;9;6;7;0;0;5
1;50;;1;4;5;2;1;3;5;5
1;56;;1;3;10;4;1;1;3;4
2;50;;21;2;6;5;1;1;5;3
1;56;;3;10;6;2;2;0;0;4
2;68;;1;98;4;1;2;0;0;5
1;47;;2;9;11;1;1;1;2;2
1;57;;1;4;6;5;1;1;5;4
2;57;;3;7;6;2;1;3;3;2
1;28;;1;3;6;6;1;1;5;3
2;31;;21;4;10;4;1;1;4;4
2;36;;2;6;13;2;1;1;2;3
1;38;;2;5;11;2;1;1;10;2
1;67;;1;3;9;2;1;1;2;4
2;58;;1;5;8;2;4;0;0;6
1;52;;2;8;5;2;1;1;3;3
1;27;;3;5;6;3;1;1;5;5
2;26;;1;5;10;3;1;1;4;2
1;47;;2;8;6;2;1;2;1;3
1;61;;1;2;4;2;1;1;7;5
2;61;;2;99;11;2;2;0;0;2
2;33;;1;5;5;4;1;1;5;4
1;32;;3;10;6;6;1;3;7;5
1;53;;3;7;5;1;1;1;5;5
1;33;;3;10;5;2;1;2;8;4
2;40;;1;3;11;5;1;1;3;3
2;68;;1;2;11;2;2;0;0;3
1;77;;21;3;11;4;2;0;0;3
2;46;;2;6;11;2;1;1;1;3
1;70;;21;3;12;6;1;3;2;1
2;61;;21;1;6;6;7;0;0;4
1;40;;1;1;7;1;1;1;1;2
1;40;;1;4;11;2;1;1;4;3
2;55;;1;2;4;5;1;1;9;5
2;53;;1;4;9;2;2;0;0;5
2;54;;1;7;6;2;1;1;1;2
2;51;;1;5;11;2;4;0;0;5
1;76;;1;6;7;1;2;0;0;2
1;58;;21;3;4;5;1;1;9;4
2;56;;2;7;6;1;7;0;0;2
2;37;;2;10;11;1;1;1;4;5
2;30;;21;3;13;4;1;1;2;4
1;28;;1;2;9;6;1;1;2;5
1;87;;3;7;15;1;2;0;0;3
1;39;;3;8;4;1;5;0;0;6
2;77;;1;1;4;1;3;0;0;5
1;66;;1;3;8;2;1;1;1;3
1;58;;3;7;9;2;2;0;0;2
1;47;;2;6;11;2;1;1;3;2
2;24;;21;2;10;6;1;1;2;5
1;57;;3;8;11;4;1;1;3;1
1;35;;2;5;13;5;4;0;0;2
2;36;;21;1;9;1;1;1;2;4
2;70;;1;8;6;3;2;0;0;3
1;53;;1;1;7;5;3;0;0;3
2;42;;3;5;6;1;1;1;5;5
1;46;;21;3;7;4;1;1;3;4
2;27;;1;4;10;6;1;1;2;5
1;60;;2;10;4;1;2;0;0;6
1;23;;21;2;5;4;5;0;0;5
2;29;;1;3;13;5;1;1;2;3
2;52;;1;4;4;3;4;0;0;6
1;54;;1;4;7;5;7;0;0;4
1;77;;1;1;11;4;2;0;0;4
1;62;;2;4;9;5;1;2;1;4
2;47;;2;5;7;2;4;0;0;6
1;77;;1;8;4;2;2;0;0;5
2;30;;3;9;5;6;1;1;5;6
1;37;;1;3;5;2;1;1;3;4
1;63;;1;3;9;6;2;0;0;4
1;32;;3;10;7;6;1;1;7;4
1;51;;21;1;11;4;1;1;3;4
1;54;;2;5;11;1;1;1;2;2
2;34;;2;5;11;2;1;3;2;3
2;65;;1;5;5;2;7;0;0;4
2;42;;1;5;5;6;3;0;0;6
2;47;;1;4;11;6;1;1;1;2
1;59;;3;6;11;2;1;2;1;3
2;39;;2;8;12;2;1;1;2;1
2;74;;1;4;4;2;3;0;0;5
2;23;;21;4;6;6;6;0;0;1
2;70;;2;5;7;9;2;0;0;4
2;33;;3;8;7;4;1;1;5;3
2;45;;1;4;10;2;1;1;3;4
1;75;;3;10;6;2;2;0;0;4
2;53;;1;3;11;6;1;1;2;3
2;66;;1;1;5;1;7;0;0;3
2;41;;2;6;8;5;1;1;3;3
1;76;;1;4;7;1;2;0;0;4
2;22;;2;8;6;2;6;0;0;4
1;74;;1;5;7;2;2;0;0;4
1;33;;2;7;13;2;1;1;3;2
2;42;;2;7;9;2;1;1;2;2
1;72;;1;2;11;5;2;0;0;3
1;71;;1;1;6;5;2;0;0;5
1;38;;1;3;9;6;1;1;1;3
1;56;;1;4;5;2;1;1;6;3
2;66;;21;3;6;6;2;0;0;4
1;22;;2;6;10;5;6;0;0;4
1;36;;1;3;11;6;1;3;1;4
1;34;;2;8;7;5;1;3;7;3
2;50;;2;7;6;5;1;1;10;2
1;19;;3;9;6;2;6;0;0;2
2;36;;2;8;4;2;1;1;9;4
1;40;;3;6;13;5;1;1;2;3
1;57;;2;6;10;2;1;1;3;4
2;37;;2;6;9;4;1;3;1;1
1;80;;2;10;4;4;2;0;0;4
2;38;;2;5;9;2;1;1;2;4
1;53;;1;4;13;2;1;2;2;9
2;70;;1;5;6;1;2;0;0;4
1;65;;3;7;11;6;2;0;0;4
1;76;;3;5;2;2;2;0;0;6
2;49;;3;98;4;2;1;1;5;3
2;60;;21;4;9;2;2;0;0;4
2;55;;1;1;6;4;1;1;9;4
1;53;;1;3;7;2;4;0;0;6
1;52;;3;98;6;1;1;2;5;2
1;57;;2;9;7;4;1;1;4;3
1;27;;2;10;10;6;6;0;0;5
2;57;;1;4;6;2;1;1;5;3
1;40;;2;5;12;4;1;1;2;4
2;82;;1;4;1;5;3;0;0;6
1;49;;2;7;12;2;1;1;2;1
1;62;;1;4;6;2;2;0;0;2
1;49;;2;7;12;1;1;3;2;1
2;52;;2;6;4;5;1;1;5;5
2;63;;1;2;13;4;2;0;0;1
1;42;;2;10;6;2;1;2;5;2
2;80;;1;6;11;2;2;0;0;1
1;63;;1;3;11;5;1;1;2;2
1;69;;2;7;12;1;2;0;0;1
2;46;;2;7;11;4;1;3;2;2
1;55;;1;4;12;6;1;1;3;4
2;44;;2;7;11;2;1;2;5;3
1;41;;3;10;4;2;1;2;1;4
2;60;;1;3;6;2;4;0;0;4
2;27;;1;1;6;6;6;0;0;2
1;58;;1;1;6;2;4;0;0;2
2;57;;1;3;6;4;8;0;0;5
1;68;;1;3;9;5;2;0;0;4
2;45;;2;6;7;1;1;1;3;3
1;70;;21;4;7;2;2;0;0;3
2;72;;1;1;4;4;2;0;0;5
1;34;;1;6;11;5;1;1;3;1
2;32;;2;5;10;6;1;1;2;3
1;68;;1;3;9;1;2;0;0;2
1;69;;2;7;11;2;1;2;2;2
1;45;;1;3;6;2;1;1;8;3
2;50;;1;1;7;2;7;0;0;5
1;52;;1;5;12;4;1;1;2;1
2;79;;1;1;5;5;2;0;0;3
1;30;;3;8;10;4;1;1;10;1
2;63;;2;10;2;1;2;0;0;5
1;25;;3;9;13;1;1;3;2;4
1;76;;21;6;7;2;2;0;0;5
1;51;;2;10;7;5;1;1;1;3
1;41;;1;4;7;6;1;2;1;3
1;32;;3;10;6;1;1;2;1;3
2;65;;1;3;11;4;2;0;0;1
2;63;;1;4;9;3;1;1;2;4
2;24;;1;2;10;2;1;1;1;5
1;81;;2;7;14;1;3;0;0;2
1;67;;2;5;8;1;2;0;0;2
2;57;;1;3;9;2;1;1;3;3
1;39;;2;7;6;2;1;3;5;4
1;46;;1;3;14;2;1;1;2;4
2;54;;1;4;5;6;1;3;1;4
2;69;;2;5;4;1;3;0;0;6
1;56;;2;5;11;2;1;1;1;2
2;54;;2;5;5;2;7;0;0;5
1;26;;1;2;15;6;4;0;0;2
1;50;;2;7;10;4;1;3;1;5
1;72;;1;5;2;1;2;0;0;4
2;73;;2;5;9;1;2;0;0;2
1;47;;3;6;11;5;1;1;2;2
1;45;;21;4;4;6;1;1;7;4
1;58;;1;3;11;2;1;1;4;2
1;61;;1;2;4;2;4;0;0;6
1;58;;2;5;7;2;1;1;3;5
1;25;;3;8;7;2;1;2;7;4
1;44;;1;2;4;1;1;1;8;4
2;56;;3;9;9;2;4;0;0;5
2;57;;2;10;11;1;1;1;2;2
1;77;;1;3;0;2;2;0;0;6
1;40;;3;7;12;2;1;1;1;4
1;25;;1;8;7;2;1;1;9;5
2;59;;2;10;5;1;2;0;0;3
2;52;;2;6;10;2;1;1;2;3
2;63;;1;2;7;4;1;1;3;3
1;59;;1;4;7;2;1;1;7;5
2;43;;1;2;7;6;1;3;3;2
1;47;;2;5;11;2;1;1;5;5
1;67;;3;10;7;2;2;0;0;4
2;89;;1;5;2;1;3;0;0;6
2;71;;1;1;1;2;3;0;0;6
2;24;;1;1;10;6;4;0;0;4
2;34;;2;5;5;2;1;1;4;4
1;50;;3;5;6;6;1;3;3;5
2;43;;1;5;11;2;1;1;2;4
2;43;;1;5;11;5;1;1;1;3
1;32;;1;4;13;5;1;1;2;3
2;37;;3;10;4;2;1;1;9;4
2;80;;1;1;4;1;7;0;0;5
2;64;;21;3;6;6;2;0;0;2
2;40;;1;5;10;2;1;1;2;4
2;37;;1;5;6;4;1;1;3;3
1;49;;2;7;13;1;1;2;6;2
1;37;;3;10;5;1;1;2;6;4
1;71;;2;8;6;5;2;0;0;4
1;76;;1;4;9;4;2;0;0;4
1;68;;2;10;5;2;2;0;0;4
1;33;;1;3;13;2;1;1;2;3
1;58;;1;3;11;4;1;1;2;2
1;60;;1;5;7;2;1;1;7;5
2;29;;1;3;13;6;1;1;2;3
1;59;;21;1;7;6;1;3;9;2
2;19;;3;8;6;2;6;0;0;4
2;53;;1;1;13;5;1;1;2;2
2;50;;1;3;6;2;1;1;1;2
1;48;;2;5;4;1;1;3;6;3
1;45;;1;4;6;4;1;1;4;2
1;42;;2;8;6;2;1;1;10;1
1;60;;21;3;6;6;1;1;3;2
2;59;;2;5;14;6;1;1;2;1
2;40;;3;7;13;4;1;1;2;3
1;68;;2;7;12;4;2;0;0;3
1;30;;2;7;7;2;1;1;4;4
2;53;;2;5;7;5;1;1;5;3
2;25;;2;1;6;3;5;0;0;6
1;71;;2;5;11;4;2;0;0;4
1;50;;1;5;5;2;4;0;0;6
1;68;;2;7;4;2;2;0;0;5
2;48;;1;2;14;5;1;1;2;3
2;54;;2;6;8;2;1;3;3;2
2;50;;2;8;7;2;1;1;2;4
1;42;;2;5;11;6;1;3;2;1
2;56;;2;10;4;1;2;0;0;5
2;59;;2;10;4;1;1;3;7;6
1;60;;2;7;2;1;1;1;7;5
2;29;;2;6;4;2;1;1;5;3
2;31;;21;3;13;6;1;1;1;3
2;37;;21;1;4;5;2;0;0;5
2;81;;2;8;2;1;2;0;0;5
2;33;;2;7;10;2;1;1;4;5
1;30;;1;5;4;6;1;1;7;4
2;57;;3;5;5;1;7;0;0;5
2;20;;21;1;6;6;6;0;0;2
1;55;;21;4;11;5;1;1;2;3
2;46;;2;10;7;1;1;1;4;3
1;25;;3;7;6;4;6;0;0;5
2;54;;1;5;4;2;4;0;0;6
2;52;;3;5;4;2;1;1;5;5
1;40;;2;7;5;1;1;1;2;3
2;30;;1;4;10;2;1;3;2;3
2;35;;21;4;10;4;1;1;4;3
2;47;;1;3;13;5;1;1;2;3
2;35;;1;3;10;6;4;0;0;4
1;53;;2;6;11;1;1;2;2;3
2;67;;1;1;4;1;2;0;0;5
1;24;;3;10;6;1;1;2;1;1
1;72;;1;3;11;1;2;0;0;3
1;36;;1;3;9;6;1;1;3;1
1;60;;2;6;11;1;2;0;0;3
2;45;;1;3;10;6;1;1;2;1
1;79;;3;7;5;2;2;0;0;4
1;55;;1;7;7;4;1;1;3;5
1;44;;1;5;5;1;1;1;5;6
2;52;;2;6;11;1;1;1;4;5
2;47;;1;3;7;2;1;1;4;5
1;44;;2;7;6;2;1;1;3;3
2;22;;1;5;7;5;6;0;0;2
2;26;;21;2;10;6;1;1;5;3
1;30;;2;5;5;6;4;0;0;4
1;39;;3;8;13;2;4;0;0;4
1;36;;1;3;10;5;1;1;2;5
2;66;;1;2;9;2;2;0;0;1
2;82;;2;6;9;1;2;0;0;4
2;66;;2;5;11;2;1;1;11;3
2;62;;3;8;6;2;1;1;4;3
2;48;;2;8;5;1;1;1;5;5
1;56;;2;7;6;2;1;3;5;5
2;69;;1;3;2;5;3;0;0;6
2;55;;2;10;9;1;1;1;4;1
1;58;;1;3;11;2;1;3;3;1
1;48;;2;10;7;1;1;3;3;3
2;66;;2;6;11;2;1;1;4;3
1;37;;1;3;13;2;1;1;8;4
2;32;;1;1;13;6;1;1;2;2
1;55;;2;6;13;1;1;1;1;1
1;75;;2;5;6;2;2;0;0;1
2;59;;1;3;7;4;1;1;5;4
1;47;;2;7;8;2;1;1;3;3
1;60;;2;6;9;2;4;0;0;3
1;48;;1;4;5;2;1;1;3;3
1;50;;1;4;8;4;1;1;4;4
2;28;;1;2;10;6;1;1;5;3
1;70;;1;4;5;2;1;1;7;5
2;42;;2;5;11;1;1;1;1;1
1;56;;3;7;7;2;1;1;8;5
2;32;;1;3;10;6;1;1;2;5
2;75;;2;6;7;1;2;0;0;3
2;72;;2;5;7;1;7;0;0;5
1;72;;2;5;8;4;2;0;0;3
1;33;;3;7;5;5;1;2;5;3
1;27;;1;1;7;6;5;0;0;6
1;32;;3;7;6;6;1;1;10;9
2;68;;2;5;9;2;2;0;0;2
1;50;;3;6;13;1;1;1;2;5
1;46;;1;3;12;5;1;1;2;4
1;34;;2;5;10;1;1;1;2;4
1;50;;2;3;8;4;4;0;0;6
2;51;;1;7;11;2;1;1;3;4
2;69;;2;8;9;1;2;0;0;4
1;50;;21;1;6;6;1;2;5;5
1;55;;2;6;6;1;1;1;3;4
1;58;;21;4;4;4;2;0;0;6
2;66;;2;8;6;1;7;0;0;5
1;56;;1;3;8;4;1;1;3;2
1;42;;2;6;11;6;1;1;3;4
2;35;;1;2;11;4;1;1;2;4
1;35;;2;5;11;4;1;1;2;2
2;45;;2;7;11;5;1;2;4;3
1;30;;1;2;10;5;1;1;2;4
1;71;;1;3;6;6;2;0;0;3
2;62;;1;1;4;6;4;0;0;3
1;79;;1;4;12;4;2;0;0;1
1;63;;1;3;11;5;1;1;3;2
2;63;;1;2;11;6;2;0;0;3
1;60;;3;10;6;6;1;1;10;6
2;48;;2;10;7;6;1;2;1;1
1;66;;21;3;11;2;2;0;0;1
1;53;;1;5;4;2;1;1;8;3
2;20;;3;10;6;2;6;0;0;1
1;46;;1;4;11;6;1;1;3;2
1;68;;1;4;7;4;2;0;0;1
2;32;;2;7;13;2;1;2;1;3
1;69;;1;1;4;5;2;0;0;4
2;39;;2;8;11;2;1;1;3;3
2;69;;1;1;2;9;3;0;0;5
1;59;;1;3;7;4;1;1;3;3
2;52;;2;3;7;4;1;3;6;4
2;67;;2;10;4;2;2;0;0;5
1;62;;2;5;7;1;1;2;1;2
1;37;;3;7;11;1;1;1;99;5
2;37;;2;8;10;4;1;1;5;2
2;46;;2;10;5;2;4;0;0;8
1;66;;3;10;6;4;2;0;0;6
2;48;;2;7;9;2;1;3;3;5
1;48;;1;5;13;2;1;1;1;3
2;66;;1;1;6;2;2;0;0;3
2;47;;2;8;8;5;1;1;4;5
1;79;;1;5;13;2;2;0;0;1
2;59;;2;5;7;2;1;1;4;5
2;65;;1;4;9;1;1;1;2;2
2;63;;1;1;4;1;2;0;0;5
1;52;;2;4;14;1;1;1;2;1
2;53;;1;3;14;1;1;1;2;1
1;65;;1;3;12;5;2;0;0;3
1;66;;1;3;11;1;1;1;2;4
1;53;;1;4;6;2;1;1;10;2
1;53;;2;5;5;2;1;1;8;4
2;72;;1;2;9;2;2;0;0;2
1;68;;2;10;1;1;2;0;0;2
2;36;;1;4;7;4;1;1;2;4
1;60;;1;3;11;4;1;1;2;4
1;60;;21;1;4;2;1;1;7;5
2;30;;2;8;7;2;1;1;3;5
1;64;;1;3;8;5;2;0;0;4
1;24;;1;3;10;4;1;3;2;3
2;38;;1;5;11;2;1;3;99;9
1;47;;1;3;9;6;1;1;2;4
1;75;;1;5;11;4;2;0;0;2
2;86;;1;1;2;4;2;0;0;4
1;62;;2;4;12;4;2;0;0;1
1;56;;21;4;9;4;1;1;3;3
1;66;;1;3;4;4;2;0;0;5
2;47;;1;3;4;2;4;0;0;5
2;62;;1;4;14;4;2;0;0;4
1;77;;1;5;9;5;2;0;0;5
1;42;;3;1;5;6;1;1;3;3
1;41;;2;7;7;2;1;1;3;1
1;36;;21;1;7;4;1;1;6;5
2;21;;1;6;6;2;6;0;0;3
1;63;;1;4;2;2;1;1;3;3
1;33;;2;5;12;2;1;1;2;1
1;47;;2;6;5;5;1;1;8;3
1;24;;2;6;7;6;4;0;0;4
1;78;;1;5;2;1;2;0;0;6
1;72;;2;10;2;1;2;0;0;6
2;76;;21;1;6;4;2;0;0;3
1;55;;2;5;7;1;1;1;1;2
2;44;;3;5;5;2;1;3;7;4
1;73;;21;1;4;6;2;0;0;6
2;55;;1;5;5;6;1;1;5;5
1;21;;3;10;6;1;6;0;0;2
2;83;;1;5;0;2;3;0;0;6
2;57;;21;3;7;2;4;0;0;4
1;62;;2;5;11;1;4;0;0;3
2;47;;1;5;9;1;1;1;2;3
2;33;;2;99;11;1;1;1;4;2
1;21;;3;5;6;4;1;3;6;6
2;63;;1;5;5;2;2;0;0;1
1;53;;1;4;6;5;1;1;1;3
1;23;;1;3;6;6;6;0;0;3
